"Lechuga", 38.22, 756
"Repollo", 5.44, 567
"Durazno", 276.15, 768
"Tomate", 735.89, 882
"Durazno", 260.52, 736
"Uva", 693.85, 354
"Alcachofa", 120.09, 360
"Apio", 68.66, 291
"TomCherry", 566.11, 234
"Durazno", 156.10, 904
"Mandarina", 11.91, 1120
"Sandía", 73.00, 882
"Alcachofa", 156.03, 291
"Frambuesa", 2037.63, 89
"Mandarina", 24.37, 900
"Naranja", 14.58, 930
"Lima", 1352.62, 206
"Champignon", 3529.47, 96
"Frambuesa", 2056.37, 104
"Coliflor", 32.56, 455
"Tomate", 759.75, 810
"Rabanito", 233.17, 285
"Manzana", 133.39, 1200
"Manzana", 138.80, 1180
"Alcachofa", 140.23, 306
"Acelga", 12.01, 1062
"Lima", 1231.83, 186
"Lima", 1074.83, 222
"Berenjena", 66.87, 546
"Berenjena", 58.02, 486
"Melón", 90.37, 420
"Coliflor", 23.03, 550
"Lima", 1375.07, 174
"Frutilla", 307.09, 255
"Kiwi", 413.84, 324
"Cebolla", 61.15, 752
"Palta", 479.76, 550
"Brócoli", 394.53, 468
"Kiwi", 424.59, 344
"Uva", 669.86, 240
"Batata", 25.17, 980
"Alcachofa", 138.16, 243
"Banana", 65.04, 820
"Lima", 1410.30, 226
"Naranja", 4.56, 1180
"Pepino", 33.74, 410
"Berenjena", 49.41, 606
"Mandarina", 20.26, 1080
"Kinoto", 33.78, 180
"Alcachofa", 129.26, 285
"Durazno", 202.30, 688
"Ajo", 899.68, 82
"Repollo", 7.63, 686
"Champignon", 3587.37, 85
"Durazno", 170.72, 896
"Naranja", 19.66, 930
"Apio", 72.87, 300
"Uva", 698.48, 249
"Kinoto", 41.35, 196
"Apio", 54.80, 309
"Palta", 493.63, 555
"Morrón", 2982.65, 654
"Papa", 21.98, 1060
"Lechuga", 51.23, 810
"Acelga", 19.44, 963
"Rabanito", 226.88, 255
"Frutilla", 266.30, 252
"Limon", 339.62, 728
"Pera", 153.35, 840
"Uva", 653.99, 246
"Durazno", 145.16, 880
"Sandía", 56.35, 1026
"Higo", 2388.00, 83
"Tomate", 704.82, 1008
"Acelga", 22.40, 1062
"Kiwi", 428.61, 432
"Naranja", 14.07, 1050
"Pepino", 34.52, 490
"Limon", 339.53, 735
"Calabaza", 19.54, 944
"Brócoli", 398.43, 468
"Morrón", 3004.85, 684
"Ciruela", 918.03, 828
"Durazno", 278.08, 960
"Mandarina", 21.74, 920
"Lima", 1183.38, 240
"Pera", 164.67, 1120
"Durazno", 129.42, 944
"Frutilla", 296.68, 306
"Lima", 1059.16, 212
"Durazno", 130.67, 880
"Sandía", 64.47, 810
"Coliflor", 27.36, 565
"Papa", 13.27, 1000
"Cereza", 1012.30, 174
"Repollo", 4.24, 742
"Uva", 727.77, 294
"Durazno", 157.68, 744
"Limon", 338.01, 721
"Lima", 1252.61, 196
"Kinoto", 35.55, 224
"Lima", 1049.50, 160
"Naranja", 8.66, 880
"Batata", 23.82, 1060
"Durazno", 274.01, 832
"Pomelo", 44.17, 990
"Palta", 1100.32, 320
"Brócoli", 351.41, 372
"Limon", 313.68, 693
"Palta", 513.30, 430
"Repollo", 8.33, 714
"Sandía", 49.67, 864
"Ajo", 916.85, 114
"Berenjena", 51.25, 624
"TomCherry", 539.91, 234
"Zuccini", 86.97, 528
"Kinoto", 34.34, 216
"Higo", 2566.64, 106
"Mandarina", 24.82, 880
"Palta", 1055.23, 440
"Choclo", 49.46, 264
"Morrón", 2946.76, 708
"Lima", 1376.83, 182
"Banana", 73.20, 1190
"Espárrago", 622.32, 184
"Durazno", 158.28, 832
"Uva", 678.45, 270
"TomCherry", 542.53, 164
"Limon", 351.36, 560
"Mandarina", 17.33, 1110
"Banana", 58.87, 840
"Pepino", 40.56, 400
"Brócoli", 339.63, 388
"Berenjena", 61.60, 480
"Durazno", 261.41, 832
"Uva", 718.68, 357
"Alcachofa", 144.19, 249
"TomCherry", 553.01, 194
"Cereza", 1017.73, 180
"Limon", 305.08, 602
"Champignon", 3559.12, 82
"Banana", 66.85, 1070
"Melón", 87.34, 360
"Calabaza", 22.24, 736
"Lima", 960.85, 170
"Palta", 480.49, 540
"Calabaza", 18.71, 688
"Naranja", 10.01, 840
"Brócoli", 384.62, 380
"Durazno", 164.71, 752
"Frutilla", 293.20, 360
"Calabaza", 22.43, 944
"Durazno", 158.68, 824
"Naranja", 8.07, 830
"Calabaza", 24.03, 752
"Repollo", 7.04, 721
"Manzana", 139.09, 890
"Palta", 1031.59, 380
"Pepino", 44.13, 545
"Tomate", 730.09, 1080
"Apio", 63.25, 258
"Lima", 1232.48, 166
"Limon", 337.97, 819
"TomCherry", 555.04, 182
